numero_dpe;besoin_chauffage;besoin_ecs;besoin_refroidissement;besoin_ecs_batiment;besoin_ecs_logement
2238N0402795Z;;;;;
2338N1635030R;;;;;
2338N4364884B;;;;;
2138N0094000F;;;;;
2338N3871235O;;;;;
2338N4314953Q;;;;;
2338N1036265G;;;;;
2138N0197286T;;;;;
"Les Contamines - Quartier de Môles - BATIMENT B""";;;;;
2138N0334098T;;;;;
2338N4564618D;;;;;
2238N1088010K;;;;;
ZAC DES 7 LAUX;;;;;
"SITE DE PRAPOUTEL""";;;;;
2238N0978338G;;;;;
2238N1314532U;;;;;
2338N2339283I;;;;;
2238N0737953R;;;;;
2438N1328588M;;;;;
2338N3852820H;;;;;
2238N2164875H;;;;;
2338N3696942Z;;;;;
2438N1308333L;;;;;
2138N0565709W;;;;;
2338N2577813O;;;;;
2438N0898648I;;;;;
2238N2641807V;;;;;
ZAC Blanche Monier 6 et 8 Rue Joseph François;;;;;
"Girot""";;;;;
2238N3156056Q;;;;;
2338N2372461K;;;;;
2138N0931664B;1666;722;0;;
2438N2098020A;;;;10566014.1;1203839.8
2238N2855323Z;;;;;
2338N1206239S;;;;;
2238N2597575P;;;;;
2138N0655301S;;;;;
2338N3992700H;;;;;
2438N2714910O;1122;487;28;;
2238N2265281B;;;;;
2438N0211122A;;;;;
2469N0487387U;;;;;
2338N0728540R;;;;;
2238N1314481V;;;;;
2438N1111958O;;;;;
2238N1618841Z;;;;;
2338N1844211C;;;;;
2138N0796918N;;;;;
2338N0550710B;;;;;
Bâtiment B - Appartement N° B2;;;;;
"Rue de la Peyrouse""";;;;;
2338N4152838L;;;;;
2238N2475305X;;;;;
2138N0893821O;;;;;
2338N1298681E;;;;;
2238N2265070Y;;;;;
2338N4532653S;;;;;
2138N0366985Q;;;;;
2438N2263094A;;;;37466310;1398732.2
2238N1957339D;;;;;
LUCIE PELLAT;;;;;
"210 RUE DES GENERAL DEGAULLE""";;;;;
2338N2465947A;;;;;
2238N3112123X;;;;;
2338N2192377C;;;;;
2338N1673860D;;;;;
2338N3546883M;;;;;
2238N3123231D;;;;;
2338N0924564B;;;;;
" Rue De L'eglise""";;;;;
2238N2597554U;;;;;
2238N0751835P;;;;;
2138N0143179S;;;;;
2338N1674291S;;;;;
Bâtiment B;;;;;
"71 avenue de Claix""";;;;;
2438N1370077F;;;;;
2338N2514917M;;;;;
2238N2176070W;;;;;
2438N1136515B;;;;;
Bâtiment C;;;;;
"65 avenue de Claix""";;;;;
2338N1191304H;;;;;
2338N0241231A;;;;;
2338N1206241U;;;;;
2438N1028996S;;;;;
2138N0409153M;;;;;
2338N2231942V;;;;;
2138N0652031Y;;;;;
2138N0858625W;;;;;
2238N1932619J;;;;;
2238N1401285L;;;;;
2338N4094460D;;;;;
2338N4364308X;;;;;
2238N2475038Q;;;;;
2338N3190372N;;;;;
"174 rue des Charbonnières""";;;;;
2238N0423297N;;;;;
2238N2968602W;;;;;
2138N0106172J;;;;;
2338N0790859O;;;;;
2438N3638368E;;;;;
2138N0773459G;;;;;
"Rue Gay""";;;;;
2238N2011283X;;;;;
2238N1449274E;;;;;
2238N1007697L;;;;;
2338N3292546H;;;;;
2338N1191277G;;;;;
2238N0977054W;;;;;
2338N4082047S;;;;;
2238N0010329D;;;;;
2238N1124847F;;;;;
2238N2596640Q;;;;;
ALLEE DE LA BATIE;;;;;
"EMBELLIE ALPES""";;;;;
2338N2465781Q;;;;;
2238N0590602I;;;;;
2438N1969147J;;;;30869349.4;1201881.4
2238N1495525B;;;;;
2238N1182358E;;;;;
2238N0952138O;;;;;
2338N0972632V;;;;;
2138N0858592P;;;;;
2238N1695817P;;;;2939023.2;1469511.6
2338N1127426L;;;;;
2438N0821094M;;;;;
2438N0214834U;;;;;
2238N1558413V;;;;;
2138N0892619I;;;;;
2438N0753783P;;;;;
2238N1465319H;;;;;
2438N0355143H;;;;;
2238N0247877P;;;;;
2238N2916967X;;;;;
2338N4171438V;;;;;
"140 Route de Lyon""";;;;;
2338N3741868X;;;;;
2238N0418656A;;;;;
2238N1618685Z;;;;;
2338N1553395W;;;;;
2238N1424066Q;;;;2697046.8;1376717.3
2338N1036292H;;;;;
2438N1482790I;;;;;
2338N2445820X;;;;;
2338N0687925O;;;;;
"2 Rue du Muret""";;;;;
2238N0779162Q;;;;;
2238N0526185T;;;;;
2238N0305467P;;;;;
2438N0287502S;;;;;
2338N4066049K;;;;;
2238N0217443B;;;;;
2438N1102205L;;;;;
2438N2098154E;;;;10566014.1;1325394.3
2338N1191221C;;;;;
2238N0580718E;;;;;
2438N1370136M;;;;;
2438N2101091D;;;;3625933.8;925446.2
2138N0314762B;;;;;
2138N0944375Y;;;;;
2138N0312379K;;;;;
Le Village;;;;;
"Lotissement le Clos de la Ferme""";;;;;
2338N1748674P;;;;;
2338N0336394D;;;;;
2238N2912954O;;;;;
2338N2091804X;;;;;
2238N0198172W;;;;;
2238N1182315N;;;;;
2138N0314745K;;;;;
2138N0646706D;;;;;
2338N0790974Z;;;;;
2338N0799127O;;;;;
2138N0729047C;;;;;
2238N1217445R;;;;;
2138N0895539Q;;;;;
"Avenue de la Muzelle""";;;;;
2338N0145741I;;;;;
2238N2628524Y;;;;;
"Rue de Nantes""";;;;;
2238N2597561B;;;;;
2338N0728518V;;;;;
2238N2475301T;;;;;
2238N1425722I;;;;;
2338N2511624V;;;;;
2338N3073375Q;;;;;
2138N0230911A;;;;;
2138N0571552P;;;;;
2338N0513949E;;;;;
"2 Rue du Muret""";;;;;
2238N1456918E;;;;;
2238N1006624E;;;;;
2438N1136541B;;;;;
Bâtiment C;;;;;
"65 avenue de Claix""";;;;;
2338N1659142B;;;;;
2238N2265257D;;;;;
2438N2065513T;;;;46884897.9;1301083.4
2238N1028585V;;;;;
2238N2357830Q;;;;;
2238N0407766E;;;;;
2138N0553900R;;;;;
2238N1395114C;;;;18861206.9;1265967.6
2138N0306950P;;;;;
"10 Boulevard des Frères Desaire""";;;;;
2238N1932717D;;;;;
2338N0384096V;;;;;
2338N3988114X;;;;;
2338N2246554V;;;;;
2338N3744629C;4330;683;0;;
2238N2265177B;;;;;
2238N1912916O;;;;;
2138N0367133I;;;;;
2138N0664968N;;;;;
2338N1963938Z;;;;;
2238N0407738C;;;;;
2238N3079769N;;;;;
2338N3353595I;;;;;
2238N2072064Q;;;;;
2238N0659257X;;;;;
2238N2777023L;;;;;
2138N0893830X;;;;;
"Avenue de la Muzelle""";;;;;
2338N1955066T;;;;;
"9 chemin des seites""";;;;;
2138N0565905K;;;;;
2438N0790802K;;;;;
2238N1007643J;;;;;
2338N2271793O;;;;;
2138N1042951I;;;;;
2238N1366385D;;;;;
2138N0306943I;;;;;
"10 Boulevard des Frères Desaire""";;;;;
2138N0354123Y;;;;;
2138N0258741K;;;;;
2438N2247912C;;;;;
2238N2552521T;;;;;
"Rue de Nantes""";;;;;
2438N0877286S;;;;;
2138N0113257W;;;;;
2338N3992750F;;;;;
2338N3901973U;;;;;
2338N1171273W;;;;;
2338N0148653I;;;;;
2238N2265120W;;;;;
2438N1562475D;;;;10584245.7;1376717.3
2338N0906311A;;;;;
2138N0753172Z;;;;;
2338N2564909G;;;;;
2238N0778170M;;;;;
2238N0147110Y;;;;;
2238N1518023J;;;;;
2238N1449266W;;;;;
2338N1706961G;;;;;
2238N0446448Y;;;;;
2338N3551963W;;;;;
2338N1406018N;;;;;
2138N0997187E;;;;;
2238N0446441R;;;;;
2338N2465747I;;;;;
2238N1114052A;;;;;
2238N1912906E;;;;;
2338N0728542T;;;;;
2238N0978424O;;;;;
2238N2664634U;;;;;
2238N1080832I;;;;;
"Lot n°5""";;;;;
2138N0792620F;;;;;
2138N1042695M;;;;;
2238N1463429P;;;;;
2238N0541843Z;;;;;
2238N1660908Y;;;;;
2338N0688355C;;;;;
"2 Rue du Muret""";;;;;
2238N1028599J;;;;;
2238N1795664W;;;;;
2238N2707870S;;;;;
2438N2152937F;;;;;
2238N1452763J;;;;;
2238N2855394S;;;;;
2238N1426615R;;;;;
2138N0744088P;;;;;
2238N1313923J;;;;;
2438N1139326E;;;;;
Bâtiment D;;;;;
" 67 avenue de Claix""";;;;;
2238N1070403F;;;;;
2238N1187566M;;;;;
2338N2605969M;;;;;
2238N1694605Z;;;;;
2338N0845974J;;;;;
2138N0756013G;;;;;
2254N3067637N;;;;;
2438N0274313L;;;;;
2238N1182307F;;;;;
2438N1606227X;;;;;
2338N0992064F;;;;;
2238N1217560C;;;;;
2238N1393538M;;;;;
2238N1086476K;;;;;
ZAC DES 7 LAUX;;;;;
"SITE DE PRAPOUTEL""";;;;;
2138N0692261G;;;;;
2438N0211108M;;;;;
2338N0799208R;;;;;
2238N0402747D;;;;;
2238N2552490O;;;;;
"Rue de Nantes""";;;;;
2238N0076993D;;;;;
2338N0790990P;;;;;
2238N0821250K;;;;;
2438N2165206C;;;;;
2438N4500312W;;;;;
2338N1744846J;;;;;
2338N1982162X;;;;;
2238N0506351X;;;;;
2238N0540486U;;;;;
2238N1619306W;;;;;
2238N2463829N;;;;;
2238N0403297H;;;;;
2338N4155034X;;;;;
2438N0990181V;;;;;
2438N4431145P;;;;;
2338N3871607W;;;;;
2138N0397141M;;;;;
2338N2133773C;;;;;
2238N2371205B;;;;;
2438N0145030A;;;;5525777.6;1361185.3
2338N2560448R;;;;;
2138N0983001O;;;;;
2138N0622627A;;;;;
2138N0622643Q;;;;;
2138N0895384R;;;;;
"Avenue de la Muzelle""";;;;;
2138N0336402J;;;;;
"Domaine des Rampeaux""";;;;;
2238N1913226M;;;;;
2438N1892539X;;;;;
"LES VILLAS CELESTES""";;;;;
2238N1393629Z;;;;;
2438N1192659L;;;;;
2238N2467736U;;;;;
2238N1364197Z;;;;;
2238N2998932K;1937;558;0;;
2238N2266911T;;;;;
"Le Bourg""";;;;;
2338N1191250F;;;;;
2338N1955087O;;;;;
"9 chemin des seites""";;;;;
2438N0475943L;;;;;
2138N0532039W;;;;;
2438N0473580O;;;;;
2138N0635870J;;;;;
2338N1200973E;;;;;
2238N2358076C;;;;;
2138N0451966D;;;;;
"AVENUE DU RIF NEL AMONT""";;;;;
2438N2330947T;;;;;
2338N3958892Z;;;;;
2138N0346800H;;;;;
2238N1253782G;;;;;
2138N0701905E;;;;;
2338N4337914T;;;;;
2238N0147038E;;;;;
2338N2415242V;;;;;
2238N2265179D;;;;;
2338N4152846T;;;;;
2238N2358045X;;;;;
2338N2564838N;;;;;
2238N1619250S;;;;;
2438N2065559N;;;;46884897.9;1189996.1
2438N1507687X;;;;;
2438N1590099P;;;;;
2338N1674261O;;;;;
Bâtiment B;;;;;
"71 avenue de Claix""";;;;;
2338N3767003Q;;;;;
2438N1111769H;;;;;
2238N2008634A;;;;;
2238N0325945F;;;;;
"Lotissement Terriez""";;;;;
2138N0266132R;;;;;
250;;;;;
2438N0587176Q;;;;;
2338N0886051U;;;;;
2238N1253784I;;;;;
2238N0760527X;;;;;
2138N0102571W;;;;;
"Le Magnit""";;;;;
2438N0990265B;;;;;
2238N2628506G;;;;;
"Rue de Nantes""";;;;;
2238N2339313L;;;;;
2338N4066402Z;;;;;
2338N0056342X;;;;;
2438N1404891F;;;;;
2338N3917532F;;;;;
2338N2340504H;;;;;
2238N1694551X;;;;;
2438N2444024W;1396;460;223;;
2338N3901874Z;;;;;
2338N3146823O;;;;;
2138N0367126B;;;;;
2266N0222354A;;;;;
2238N1752677N;;;;;
"Montsolongre""";;;;;
2238N3118677Z;;;;;
2138N0559100R;1305;566;0;;
2338N1032664T;;;;;
2338N3684094V;;;;;
2338N3466325C;;;;;
2473N1236947E;;;;;
"38000 Grenoble""";;;;;
2238N3118814G;;;;;
2138N0613866B;;;;;
2238N3062721V;;;;;
2238N3112013R;;;;;
2238N3118760E;;;;;
2238N0978272S;;;;;
2138N0655535S;;;;;
2238N0965237J;;;;;
2338N4105239S;;;;;
2238N2596656G;;;;;
ALLEE DE LA BATIE;;;;;
"EMBELLIE ALPES""";;;;;
2238N1426577F;;;;;
2138N0893617S;;;;;
2238N0402710S;;;;;
2438N1408772M;;;;;
2338N2397583Q;;;;;
2238N1720182S;;;;;
2138N0858590N;;;;;
2238N0300241P;;;;;
2338N2392094N;;;;;
"13 rue Charles Piot""";;;;;
2138N0655440B;;;;;
2338N3115909O;;;;;
2438N1136388E;;;;;
Bâtiment C;;;;;
"65 avenue de Claix""";;;;;
2238N3044233T;;;;;
2338N1706931C;;;;;
2138N0346805M;;;;;
2238N3025176U;;;;;
2338N1412860R;;;;;
"Chemin du Botet N°B""";;;;;
2338N1847426T;;;;;
2238N0476677P;;;;;
2238N2467731P;;;;;
2338N2493669G;;;;;
"Le Clos du Pressoir""";;;;;
2338N2436005K;;;;;
2138N0609402J;;;;;
2338N1982159U;;;;;
2238N1217404C;;;;;
2438N1735139B;;;;2091792.4;1078164.8
2438N0355127R;;;;;
2338N0285961K;;;;;
2438N1223927B;;;;;
2338N2306776B;;;;;
2369N2328220A;;;;;
2138N0531992B;;;;;
2338N3680293Q;;;;;
2338N3460023S;;;;;
2238N0402688W;;;;;
2338N0688338L;;;;;
"2 Rue du Muret""";;;;;
2238N2596668S;;;;;
ALLEE DE LA BATIE;;;;;
"EMBELLIE ALPES""";;;;;
2338N0992235U;;;;;
2238N0757069X;;;;;
2238N1381793T;;;;;
2138N0266089A;;;;;
250;;;;;
2338N4171446D;;;;;
"140 Route de Lyon""";;;;;
2338N1298661K;;;;;
2238N1313689J;;;;;
2438N1606212I;;;;;
2438N2263089V;;;;37466310;1063762.7
2138N0753161O;;;;;
2338N1869662Z;;;;;
2338N2088027Q;;;;;
2238N1644935P;;;;10021988.6;1247802
2238N2930212I;;;;;
2338N3567902X;;;;7507003.4;1273936.2
2438N1501834U;;;;;
2438N1305174Y;;;;;
2438N1671366G;;;;;
2238N0526343V;;;;;
2338N0884809A;;;;;
2238N1313791H;;;;;
2438N1482747R;;;;;
2238N3151543B;;;;;
2238N2898557V;;;;;
2138N0729041W;;;;;
2338N0381916Z;;;;;
2138N0101379A;;;;;
2238N2358071X;;;;;
2338N0924609U;;;;;
" Rue De L'eglise""";;;;;
2338N0336415Y;;;;;
2238N2729995R;;;;;
2338N3992758N;;;;;
2138N0482950V;;;;;
2338N1847365K;;;;;
2338N1062535Q;;;;;
2138N0895925M;;;;;
"Avenue de la Muzelle""";;;;;
2338N2465708V;;;;;
2338N2372464N;;;;;
2338N2720620D;;;;;
2238N1395109X;;;;18861206.9;1249085.1
2438N1482717N;;;;;
2338N0790941S;;;;;
2138N1042964V;;;;;
2238N2291326U;;;;;
2238N2855377B;;;;;
2138N0692215M;;;;;
2238N2898745B;;;;;
2138N0417424P;;;;;
Ter 1;;;;;
Lotissement le Clos du Chevalier;;;;;
"Lieu dit le Cathiot""";;;;;
2238N0944915T;;;;;
2338N3988089Y;;;;;
2238N1727463T;;;;;
2238N3053838E;;;;;
"ZAC St Hubert""";;;;;
2238N2265084M;;;;;
2238N2522515R;;;;;
2338N1982156R;;;;;
2338N1420217Q;;;;;
2338N1847383C;;;;;
2338N0263029K;;;;;
2238N1526555N;;;;;
2238N2358105F;;;;;
2238N0418958Q;;;;;
2238N1820041L;;;;;
2338N3871584Z;;;;;
2238N1626908G;;;;;
2338N2342706Z;;;;;
2238N3111955L;;;;;
2338N0527622B;;;;;
2338N0343218P;;;;;
2338N4178563W;;;;;
2138N0726598X;;;;;
2238N1155475F;;;;;
2238N0327152Q;;;;;
2238N0402625L;;;;;
2238N1495374G;;;;;
2338N2192385K;;;;;
2238N0952209H;;;;;
2138N0622661I;;;;;
2438N0009266I;;;;;
2238N1217367R;;;;;
2438N2281867B;;;;;
2438N0790820C;;;;;
2238N0751619H;;;;;
2438N0964574Y;;;;;
2238N1464420S;;;;;
2138N0266133S;;;;;
250;;;;;
2338N3964116X;;;;;
2338N1032652H;;;;;
2456N0033325J;;;;;
2238N0182384Q;;;;;
2138N0982992F;;;;;
2338N0790949A;;;;;
2338N3578019A;;;;;
2438N1112051D;;;;;
2238N3025188G;;;;;
2238N2919613R;;;;;
2338N2372495S;;;;;
2438N2319169T;;;;;
2338N4363645K;;;;;
2338N1847424R;;;;;
2238N3031465R;;;;;
ILOT EST;;;;;
LE GRAND PRE;;;;;
"ALLEE CHANTOURNES""";;;;;
2238N1202354G;;;;;
2138N0367275U;;;;;
2238N2777036Y;;;;;
2238N2209420O;;;;;
2338N3115918X;;;;;
2338N3073334B;;;;;
2338N1674235O;;;;;
Bâtiment B;;;;;
"71 avenue de Claix""";;;;;
2238N2221051X;;;;;
2338N3567893O;;;;7507003.4;1272653.1
2238N1619253V;;;;;
2338N3315484N;1853;810;0;;
2238N2322871B;;;;;
2338N0728488R;;;;;
2238N2640323T;;;;;
2238N0733426O;;;;;
2338N2192392R;;;;;
2338N0972649M;;;;;
2138N0484186J;;;;;
2238N1395117F;;;;18861206.9;1246383.8
2238N1619316G;;;;;
2238N3118630E;;;;;
2238N0476709V;;;;;
2338N4194649O;;;;;
2238N2036577T;;;;;
2338N1191252H;;;;;
2338N2415492L;;;;;
2238N2279588I;;;;;
"Le Bourg""";;;;;
2238N2743931R;;;;;
ZAC éco-quartier;;;;;
"166 allée du Parc""";;;;;
2438N2217440C;;;;;
2338N0006552X;;;;;
2338N0549414F;;;;;
2238N2279562I;;;;;
"Le Bourg""";;;;;
2138N0879309K;;;;;
2238N0977671P;;;;;
2238N3030421N;;;;;
ILOT OUEST;;;;;
LE GRAND PRE;;;;;
"ALLEE CHANTOURNES""";;;;;
2238N1312759P;;;;;
2238N1299161P;;;;;
2238N2007556O;;;;;
2238N1635024K;;;;;
2238N2664616C;;;;;
2238N1618828M;;;;;
2238N0147065F;;;;;
2138N0855306F;;;;;
2238N0660320U;1880;837;0;;
2238N0754518U;;;;;
2238N1217410I;;;;;
2138N0911651I;;;;;
2230N2495246O;;;;;
2238N2641860W;;;;;
ZAC Blanche Monier 6 et 8 Rue Joseph François;;;;;
"Girot""";;;;;
2238N2938179T;;;;;
2438N3951351Z;;;;;
2438N1562354M;;;;11242079.1;1280149
2238N3025152W;;;;;
2338N2220517K;;;;;
2138N0405019M;;;;;
2138N0893850R;;;;;
"Avenue de la Muzelle""";;;;;
2138N0772559Q;;;;;
"Rue Gay""";;;;;
2338N2564880D;;;;;
2238N1491239F;;;;;
2338N0513940V;;;;;
"2 Rue du Muret""";;;;;
2338N2276353Y;;;;;
2238N2332979V;;;;;
2438N1482696S;;;;;
2238N0333037Z;;;;;
2238N2333006W;;;;;
2238N0968250G;;;;;
2238N0773705T;;;;;
2238N1635037X;;;;;
2238N1456895H;;;;;
2238N0147103R;;;;;
2338N2559891G;;;;;
2238N2855356G;;;;;
2238N3151949R;;;;;
2138N0773565I;;;;;
"Rue Gay""";;;;;
2238N1394022C;;;;18561179.5;1245708.5
2138N0692270P;;;;;
2238N1217460G;;;;;
2338N2088101M;;;;;
2338N0799160V;;;;;
2238N0580527V;;;;;
2338N0732960R;;;;;
2338N0145767I;;;;;
2238N0533640M;;;;;
2238N0737980S;;;;;
2338N0884841G;;;;;
2238N3079779X;;;;;
2138N0367135K;;;;;
2138N0197284R;;;;;
"Les Contamines - Quartier de Môles - BATIMENT B""";;;;;
2238N1086542Y;;;;;
ZAC DES 7 LAUX;;;;;
"SITE DE PRAPOUTEL""";;;;;
2238N1642100O;;;;;
2238N0987325X;;;;7247455.6;1250908.4
2338N1036296L;;;;;
2238N0965234G;;;;;
2374N3194237O;;;;;
2338N0883424T;;;;;
2238N1312809N;;;;;
2338N3852821I;;;;;
2138N0755965K;;;;;
2238N1618856O;;;;;
2238N0547116U;;;;;
2238N3117653P;;;;;
2238N2664112S;;;;;
2138N0578837U;;;;;
2238N0629250U;;;;;
2238N1018379H;;;;;
2238N2730794K;;;;;
2338N2415241U;;;;;
2238N0236163B;;;;;
2238N1639460A;;;;;
2338N4400114B;;;;;
2338N3212862N;1197;702;0;;
2238N2008636C;;;;;
2138N0592964D;;;;;
2338N2154330T;;;;;
2138N0219633G;;;;;
2338N2159561Y;1963;590;0;;
2238N0403304O;;;;;
2238N0476657V;;;;;
2238N1412534C;;;;;
2338N4368978N;;;;;
2238N2649041B;;;;;
2238N1452650A;;;;;
2238N2699737X;;;;;
2238N0541857N;;;;;
2238N1086522E;;;;;
ZAC DES 7 LAUX;;;;;
"SITE DE PRAPOUTEL""";;;;;
2238N0147029V;;;;;
2338N0972647K;;;;;
2138N0772608N;;;;;
"Rue Gay""";;;;;
2438N2198589B;;;;;
2138N0306930V;;;;;
"10 Boulevard des Frères Desaire""";;;;;
2438N1111785X;;;;;
2238N2641822K;;;;;
ZAC Blanche Monier 6 et 8 Rue Joseph François;;;;;
"Girot""";;;;;
2438N2002046S;;;;;
2238N0900993L;;;;;
2238N2358025D;;;;;
2238N2898514E;;;;;
2438N0261045D;;;;;
2338N1680751E;;;;;
Bâtiment C;;;;;
"65 avenue de Claix""";;;;;
2138N0346840V;;;;;
2338N4152803C;;;;;
2238N0779195X;;;;;
2238N0941868O;;;;;
2338N1680758L;;;;;
Bâtiment C;;;;;
"65 avenue de Claix""";;;;;
2338N1553390R;;;;;
2338N0342838Z;;;;;
2438N2152746W;;;;;
2438N1139692G;;;;;
Bâtiment C;;;;;
"65 avenue de Claix""";;;;;
2238N0140121D;;;;;
2138N0420987Q;;;;;
2338N3063123I;;;;;
2238N1253814M;;;;;
2338N4400117E;;;;;
2438N3297568M;;;;;
2238N2640329Z;;;;;
2338N4392878T;;;;;
2238N0147026S;;;;;
2338N4400112Z;;;;;
2138N0484019Y;;;;;
2138N1042968Z;;;;;
2238N0543091Z;;;;;
2238N1366368M;;;;;
2238N2291318M;;;;;
2438N3951335J;;;;;
2338N3202364T;;;;;
2138N0196677I;;;;;
"Les Contamines - Quartier de Môles - BATIMENT A""";;;;;
2238N1912725F;;;;;
2238N1932655T;;;;;
2338N0781381A;;;;;
2338N0996646L;;;;;
2338N0952163O;;;;;
2238N1932623N;;;;;
2438N0261050I;;;;;
2338N4171452J;;;;;
"140 Route de Lyon""";;;;;
2238N0043074O;;;;;
2338N2564526N;;;;;
2238N1146606C;;;;;
2338N1191238T;;;;;
2338N1982169E;;;;;
2238N0965238K;;;;;
2238N0131436C;;;;;
2438N0279271D;;;;6574297.7;1331472
2338N2339274Z;;;;;
2338N3869448V;;;;;
2338N3073384Z;;;;;
2238N0580632W;;;;;
2238N2649238Q;;;;;
2238N1217436I;;;;;
2138N0230906V;;;;;
2238N1113533B;;;;;
2138N0772505O;;;;;
"Rue Gay""";;;;;
2238N0978392I;;;;;
2238N2533455L;;;;;
2238N2998681T;;;;;
2338N0907679Q;;;;;
2238N1028578O;;;;;
2238N1312812Q;;;;;
2338N2091817K;;;;;
2238N2953388S;;;;;
2238N0539319X;;;;;
2238N2855307J;;;;;
2138N0101276B;;;;;
2238N0541881L;;;;;
2138N0306935A;;;;;
"10 Boulevard des Frères Desaire""";;;;;
2438N1176147J;;;;;
2238N1704479T;;;;;
2438N2096296S;;;;28301023.4;1318303.6
2238N0008904I;;;;;
2338N3992745A;;;;;
2238N2642077F;;;;;
2338N2465744F;;;;;
2338N3999472T;;;;;
2338N3546890T;;;;;
2338N0381909S;;;;;
2338N3901926Z;;;;;
2238N0580699L;;;;;
2438N0432069Z;;;;;
2338N1132476R;;;;;
2238N0519695D;;;;;
2438N0496965Z;;;;;
2138N0049762T;;;;;
" Lieu-dit Féroulière le Haut""";;;;;
2138N0532054L;;;;;
2238N1217381F;;;;;
2238N1449121H;;;;;
2238N0147040G;;;;;
2138N0230930T;;;;;
2338N0381910T;;;;;
2338N3869402B;;;;;
2238N0078853R;;;;;
2338N4564619E;;;;;
2338N1724869A;;;;;
2338N3901908H;;;;;
2338N0799074N;;;;;
2338N3763258P;;;;;
2238N1217265T;;;;;
2238N1712082E;;;;;
2238N1426570Y;;;;;
2238N1684753B;;;;;
2238N2358155D;;;;;
2238N1466148E;;;;21832182.2;1245303.4
2238N0901032Y;;;;;
2338N0728490T;;;;;
2138N0584488D;;;;;
2338N2404248Z;;;;;
2438N4431137H;;;;;
2238N1568528W;;;;;
2238N2628483J;;;;;
"Rue de Nantes""";;;;;
2238N1313768K;;;;;
2338N2602436P;;;;;
2438N1548569H;;;;;
2338N2133814R;;;;;
2438N2096905D;;;;28301023.4;1318303.6
2238N3114918K;;;;;
2238N1393605B;;;;;
2238N3106326Y;;;;;
2338N1298666P;;;;;
2238N2597573N;;;;;
2238N2007569B;;;;;
2438N1482684G;;;;;
2138N0648664L;;;;;
2238N2628498Y;;;;;
"Rue de Nantes""";;;;;
2438N0350964O;;;;;
2338N0378751G;;;;;
2238N1912712S;;;;;
2238N2470499B;;;;;
2238N3114944K;;;;;
2238N1694591L;;;;;
2338N3714867K;;;;;
2438N1370147X;;;;;
2338N2522388V;;;;;
2238N1522221V;;;;;
"Opération Coeur de Village""";;;;;
2238N3020892A;;;;;
ILOT SUD;;;;;
LE GRAND PRE;;;;;
"ALLEE CHANTOURNES""";;;;;
2338N2220537E;;;;;
2338N1014085E;;;;;
2338N0241204Z;;;;;
2438N2152923R;;;;;
2238N0592831B;;;;;
2238N2283798G;;;;;
"Le Bourg""";;;;;
2238N2641823L;;;;;
ZAC Blanche Monier 6 et 8 Rue Joseph François;;;;;
"Girot""";;;;;
2138N0575018X;;;;;
2338N0729539C;;;;;
2238N1580945L;;;;;
"Résidence Gueta""";;;;;
2138N0772380T;;;;;
"Rue Gay""";;;;;
2338N1707006Z;;;;;
2438N1562360S;;;;11242079.1;1359159.4
2338N4082282T;;;;;
2338N1788359Y;;;;;
2338N4082216F;;;;;
2238N0403350I;;;;;
2238N3118685H;;;;;
2138N0740987I;;;;;
2238N2472619P;;;;;
2238N1413494A;;;;;
2438N1156701L;;;;;
2238N0402766W;;;;;
2238N1456935V;;;;;
2338N0649446P;;;;;
"VILLA 2""";;;;;
2338N0856188F;;;;;
2438N0034756S;;;;;
2138N0622613M;;;;;
2438N0990234W;;;;;
2238N0543114W;;;;;
2338N2564955A;;;;;
2238N0580584A;;;;;
2438N2152975R;;;;;
2238N2597579T;;;;;
2438N1111999D;;;;;
2338N2605979W;;;;;
2138N0354175Y;;;;;
2338N3869444R;;;;;
2238N1028654M;;;;;
2238N1070643L;;;;;
2238N0533036G;;;;;
2238N3094560K;;;;;
2138N0944370T;;;;;
2138N0773389O;;;;;
2238N0131434A;;;;;
2238N1022611B;;;;;
2238N0659254U;;;;;
2338N2974915S;;;;;
2238N0977126Q;;;;;
2238N1452679D;;;;;
2469N0477087Q;;;;;
2238N1495468W;;;;;
2238N0987337J;;;;7243944.1;1122248.7
2338N4225256T;2224;576;0;;
2338N1032639U;;;;;
2238N0580622M;;;;;
2338N0932103A;;;;;
2238N1070431H;;;;;
2238N0757619B;;;;;
"RUE DES ECOLES""";;;;;
2238N3117443N;;;;;
2438N3401468Q;;;;;
2238N2072041T;;;;;
2138N0553897O;;;;;
2338N2192315S;;;;;
2238N1462452A;;;;;
2438N2225165F;;;;;
2438N0211119X;;;;;
2238N2332991H;;;;;
2138N0139008H;;;;;
"villa 3""";;;;;
2238N3055753V;;;;;
2338N2559851S;;;;;
2238N1028564A;;;;;
2438N3951361J;;;;;
2138N0451956T;;;;;
"AVENUE DU RIF NEL AMONT""";;;;;
2238N0131396O;;;;;
2238N1530016Q;;;;;
2138N0858644P;;;;;
2438N1139360M;;;;;
Bâtiment D;;;;;
" 67 avenue de Claix""";;;;;
2238N1394045Z;;;;18561179.5;1247059.1
2238N0578953H;;;;;
2238N0540449J;;;;;
2238N1580948O;;;;;
"Résidence Gueta""";;;;;
2238N1694544Q;;;;;
2238N0543082Q;;;;;
2338N3646312R;;;;;
2238N1028574K;;;;;
2138N0755995O;;;;;
2338N1706766T;;;;;
2238N0580550S;;;;;
